StudentID,Age,Gender,MaritalStatus,HighSchoolGPA,EntranceScore,StudyProgram,YearOfStudy,Modeofstudy,PartTimeFullTime,Scholarship,FinancialAid,TuitionStatus,UniversityGPA,CourseFailures,AcademicProbation,LibraryUses,DistanceFromHome,EmploymentStatus,Churn
165,24,Other,Married,89.20324528976879,817.2110602822778,English & Applied Communication,4,Distance,Full-time,False,True,Unpaid,3.8024254863194913,9,True,25,35.83968983766733,Student,True
166,23,Other,Married,94.98567425391553,892.5522207851881,Soil and Plant Sciences,3,Block,Part-time,True,True,Paid,2.918713654588965,6,True,0,353.10649298253276,Student,True
167,24,M,Divorced,85.8117511961271,806.8334104845604,Economics,1,Block,Part-time,False,False,Paid,0.20818335502452578,1,True,31,16.985660666475443,Employed,False
168,20,M,Married,95.73940269835333,843.0374749690793,Gender and Social Anthropology,1,Block,Full-time,True,True,Paid,3.5369806957158167,5,False,14,421.22886385539374,Unemployed,False
169,18,F,Single,82.23871854043061,869.5797477655444,Human Resources Management,1,Block,Full-time,True,False,Exempt,3.450700651782903,7,True,20,232.97197546499237,Unemployed,True
170,24,M,Single,87.11946747589705,845.8022211668259,Psychology,2,Distance,Full-time,False,True,Exempt,1.7732812830907947,6,False,17,46.72695633443896,Employed,False
171,24,M,Divorced,99.56123635947057,809.2095253232902,Finance,3,Block,Part-time,True,True,Unpaid,2.343452202111686,0,False,29,353.40972250507195,Employed,True
172,19,Other,Divorced,95.87979432736012,855.3379016126707,Human Resources Management,2,Distance,Part-time,False,False,Paid,3.9043133298900754,4,True,12,244.64507875188124,Employed,True
173,19,M,Married,89.94511860629376,864.1631908827354,Economics,1,Distance,Part-time,True,False,Exempt,2.129217455392665,1,True,23,95.47442943772144,Employed,True
174,21,F,Divorced,86.7955494312377,870.3792310990508,Human Resources Management,4,Block,Part-time,False,False,Exempt,3.621287313504359,5,False,29,7.836186944362888,Employed,True
175,22,M,Divorced,97.44271400044953,837.3259814462759,Local Governance Studies,3,Block,Full-time,True,False,Paid,0.33215503124074575,6,False,1,208.9991298627686,Employed,True
176,20,Other,Single,90.89695518169032,856.3659971028762,Statistics and Operations Research,2,Block,Full-time,True,True,Exempt,0.7642074748347314,6,False,18,42.81461536426778,Student,False
177,24,Other,Single,95.16850035738221,845.0686474938913,Religious Studies & Philosophy,3,Block,Full-time,False,False,Paid,1.7630197737652713,2,False,46,47.084849123618596,Student,False
178,24,M,Married,95.08215360632329,867.2056038752253,Statistics and Operations Research,4,Distance,Full-time,True,True,Unpaid,2.339027233349219,6,False,43,133.66477418133843,Student,False
179,18,Other,Divorced,80.35891357136984,858.3556967324819,Statistics and Operations Research,2,Block,Part-time,False,True,Unpaid,3.264911407451201,4,False,46,315.2291486212122,Unemployed,True
180,21,F,Divorced,82.52507565585226,852.5756219559134,Information Systems,1,Distance,Part-time,True,True,Unpaid,3.9530484605727474,7,True,24,264.9553042804746,Employed,True
181,22,F,Single,93.19258732789484,824.9524366838249,Banking and Finance,2,Block,Full-time,True,True,Paid,1.5554059858964657,7,False,49,34.4936541293403,Employed,True
182,21,M,Divorced,83.23239622571742,800.2018517748234,Local Governance Studies,3,Block,Full-time,True,True,Exempt,0.1896625445603397,6,False,13,484.2156379462349,Student,False
183,23,M,Single,85.1098668931121,817.4081675311429,Accounting,3,Block,Full-time,False,True,Unpaid,3.2046860131812993,5,True,5,443.58434414729555,Unemployed,True
184,22,M,Married,98.93275908399214,811.7066041424168,Accounting,3,Block,Full-time,False,False,Unpaid,2.4175228763312324,1,True,11,129.61274357257912,Student,False
185,24,Other,Single,91.20364516749824,844.9084745010947,Human Resources Management,3,Distance,Full-time,False,True,Unpaid,0.7941714354728067,5,True,19,61.16928798107063,Employed,True
186,24,F,Divorced,95.01459013998695,861.2258150761845,Information Systems,1,Distance,Part-time,False,True,Exempt,1.9793138264856807,8,False,22,471.2014323784951,Employed,True
187,22,F,Married,91.1596147756528,821.3085008684808,Geography and Environmental Science,2,Block,Part-time,False,True,Exempt,2.9692409821348975,1,True,29,230.57088894034993,Student,True
188,24,Other,Single,91.05027229565451,893.9057095967187,Religious Studies,1,Distance,Full-time,True,False,Paid,3.081647148274575,0,True,29,155.5834823857179,Student,True
189,20,F,Single,81.88303820251396,800.6682129223888,Finance,1,Distance,Full-time,True,False,Unpaid,1.998473647995048,4,False,37,245.1790175825937,Employed,True
190,22,M,Married,86.87326385218206,877.2301015165343,Soil and Plant Sciences,1,Block,Full-time,False,True,Exempt,1.2208581205154365,5,False,29,386.3720722732061,Student,False
191,21,M,Married,85.64861797373024,862.5204769530442,English & Applied Communication,3,Block,Part-time,True,False,Paid,3.894970328153974,2,False,40,84.19264915152725,Employed,True
192,22,M,Single,87.81456731227226,837.3554801047682,Marketing Management,3,Distance,Part-time,True,True,Unpaid,2.6534504438259714,7,False,29,383.7479167546536,Student,True
193,24,F,Divorced,95.96688376448657,805.0488944412408,XiChangana,3,Distance,Part-time,True,False,Exempt,1.6329500773851948,6,True,35,374.7233939669327,Unemployed,True
194,20,M,Single,87.43865335833729,862.748657178428,Human Resources Management,2,Distance,Full-time,True,True,Exempt,1.1218528968186097,1,False,48,269.67410242043985,Employed,True
195,20,Other,Married,89.03393638463365,838.5613512865648,Banking and Finance,4,Distance,Part-time,False,False,Paid,2.9244119320142485,6,True,33,432.92114437479086,Unemployed,True
196,23,Other,Single,87.94762780970633,893.6267139413219,"Peace, Conflict and Governance",3,Block,Full-time,True,False,Unpaid,0.9687337823750708,0,False,15,66.07168908493027,Student,True
197,21,F,Married,81.86815943950592,854.1990074889766,Religious Studies,2,Block,Part-time,False,False,Unpaid,0.6868399558947527,8,True,23,297.73950333283653,Unemployed,True
198,19,Other,Married,88.82144316501568,893.9651511293508,Risk Management and Insurance,3,Distance,Part-time,False,True,Exempt,2.119335555848281,6,False,13,224.6715262509108,Student,True
199,19,Other,Divorced,83.9121854608903,822.0483693473304,Local Governance Studies,3,Block,Part-time,True,True,Unpaid,1.1599495705765674,5,False,25,211.14605641791584,Unemployed,False
200,22,F,Married,83.73446591546083,872.5725910364104,Geography and Environmental Science,1,Distance,Full-time,False,True,Paid,2.51562057969446,1,False,7,126.28053563476271,Unemployed,False
201,23,M,Married,81.88072208868533,861.7249020848726,Risk Management and Insurance,1,Distance,Full-time,True,False,Exempt,0.47175469949693394,2,True,13,186.13982840495402,Unemployed,True
202,18,M,Divorced,87.1334194828353,873.9408229831312,English & Applied Communication,1,Block,Part-time,True,False,Exempt,2.6197644182692863,0,True,30,54.075378011832875,Employed,False
203,22,M,Married,95.14963769578834,821.4667863972537,Statistics and Operations Research,2,Distance,Full-time,True,True,Paid,1.1331861119908089,9,True,1,125.7994848824126,Unemployed,True
204,23,F,Divorced,85.52883381166792,866.4994516237774,Information Systems,4,Distance,Full-time,False,False,Exempt,0.0009717377380509262,4,False,47,135.9825538890413,Student,False
205,21,Other,Divorced,86.24698203771027,849.804039305687,Soil and Plant Sciences,4,Block,Full-time,False,True,Unpaid,0.5077442306967055,8,True,3,360.3339337300697,Student,True
206,21,M,Married,92.85349315344847,874.2824974906316,Economics,2,Block,Full-time,False,True,Unpaid,3.7344615113403763,5,False,0,24.275213604431578,Employed,True
207,21,M,Married,83.91681625173838,832.7044644151817,Marketing Management,3,Distance,Full-time,True,True,Exempt,3.4694185564614313,4,False,19,325.5961540754304,Employed,True
208,21,F,Single,97.93915860847069,889.0057025465253,Religious Studies,2,Distance,Full-time,True,True,Paid,0.9344361281449474,2,False,13,110.70495489659493,Student,True
209,21,M,Divorced,90.40381046503109,808.430131461135,Religious Studies,3,Block,Full-time,True,False,Paid,3.113487618181965,4,True,39,40.93075295814697,Unemployed,False
210,23,F,Single,88.95205880640434,880.7189318791188,Computer Sciences,2,Distance,Part-time,False,False,Unpaid,2.434286372695897,7,False,24,150.40308054271705,Student,True
211,23,Other,Married,91.15640383858403,886.1319625815091,XiChangana,2,Distance,Full-time,True,False,Paid,3.883618845799478,1,True,24,112.2364347143014,Employed,True
212,20,F,Single,83.32068626832391,881.7252311366822,Computer Sciences,2,Block,Full-time,True,True,Exempt,1.4944226381362364,4,False,2,276.016187919925,Employed,True
213,19,F,Divorced,92.26946277278353,851.2726394261776,Office Management,4,Block,Part-time,False,False,Exempt,2.725842450068685,5,False,4,178.6882017239812,Student,True
214,24,F,Single,87.26201473268021,843.8384980030761,Statistics and Operations Research,1,Block,Part-time,False,True,Unpaid,0.25414288969567433,9,False,37,482.9968712041631,Unemployed,True
215,21,F,Divorced,97.94372681929238,899.6262286524877,Accounting,2,Block,Part-time,False,True,Unpaid,1.5849893872656238,7,True,25,481.7747996954253,Unemployed,True
216,18,Other,Married,83.37708413355372,822.9171951214162,Statistics and Operations Research,4,Block,Part-time,True,True,Unpaid,3.855270644752722,7,True,39,221.85763456011975,Employed,False
217,24,Other,Married,90.14102207730882,854.6875965876045,Gender and Social Anthropology,1,Block,Full-time,True,True,Paid,2.155923497800482,4,False,37,397.5437303301298,Student,False
218,23,M,Divorced,91.96225258738036,867.0675525382326,Economics and Finance,1,Distance,Part-time,True,True,Exempt,1.1515180133393783,8,True,37,6.634270430437517,Student,False
219,18,Other,Married,80.66767203572762,870.0867635861432,Risk Management and Insurance,2,Distance,Part-time,False,True,Exempt,0.4810838525144274,3,True,3,273.9057923624013,Employed,False
220,18,Other,Married,87.2738624951228,820.4024665738579,Internal Auditing,3,Block,Full-time,False,False,Exempt,2.8141133607261217,8,False,6,371.6495861534895,Student,True
221,18,M,Married,94.65270469401665,865.3994092339801,Local Governance Studies,3,Block,Full-time,False,False,Unpaid,2.579424173718907,6,False,29,108.47161270366796,Employed,True
222,20,Other,Married,96.40755014897947,881.8369566481338,Religious Studies & Philosophy,3,Distance,Full-time,False,False,Exempt,1.4957548544150985,5,True,29,30.585877582971875,Unemployed,False
223,23,F,Divorced,86.26323989634565,805.0018576821112,"Peace, Conflict and Governance",2,Distance,Part-time,True,False,Paid,3.803765407463337,3,False,18,77.95946795322794,Unemployed,True
224,18,F,Single,95.97186544765502,891.1521293325317,TshiVenda,3,Distance,Full-time,True,True,Paid,0.08881125195140127,1,False,38,220.92404358692852,Student,True
225,21,M,Single,99.35511754206777,802.9504055145206,Urban Planning and Development,4,Block,Part-time,True,True,Exempt,1.2148954065273032,7,True,34,253.18571037813098,Unemployed,True
226,22,M,Married,97.13747872150188,835.5971032488394,Accounting,4,Block,Full-time,True,False,Unpaid,3.6842779451983256,5,True,39,190.44256105438424,Unemployed,False
227,18,M,Single,82.35287976318651,801.5813196232962,Fiscal Studies,4,Distance,Full-time,True,False,Exempt,1.2837417532777615,2,False,32,219.98688352119,Employed,False
228,20,F,Single,94.79460664171081,807.7145168539582,Economics and Finance,4,Block,Part-time,True,False,Paid,1.0090113354206816,6,True,32,235.11747980464065,Employed,True
229,24,Other,Married,86.3933366488109,891.1168285180079,Office Management,1,Block,Full-time,True,False,Paid,2.1368816397249892,9,True,13,384.71833080054813,Student,False
230,23,F,Married,99.76831978824153,835.4860830746147,Accounting,4,Block,Full-time,True,False,Paid,3.2952069996821516,6,False,37,52.62094903882619,Employed,False
231,20,M,Single,89.70717966319773,842.4771530425053,Politics and Public Administration,3,Distance,Full-time,False,False,Exempt,0.4125870435134442,5,False,9,384.475233579698,Student,True
232,18,Other,Divorced,82.44867796717882,821.5344381382553,Local Governance Studies,2,Distance,Full-time,False,False,Paid,3.7720828385829446,1,False,27,344.31365114749906,Student,False
233,23,Other,Married,94.50371096054782,859.709577018672,Marketing Management,3,Block,Full-time,True,False,Unpaid,3.180291524724656,7,False,13,370.830404738159,Employed,True
234,22,F,Divorced,86.46022396772427,859.4803214677789,Internal Auditing,4,Block,Part-time,False,True,Exempt,0.7250010222062078,0,True,35,367.2341929376614,Unemployed,True
235,18,M,Single,99.94156314163324,837.2200391825219,Statistics and Operations Research,1,Block,Part-time,True,True,Exempt,2.8480318447926507,0,True,37,235.29590790089182,Unemployed,False
236,20,F,Married,99.59564915709043,833.3034871805398,XiChangana,4,Block,Full-time,True,True,Paid,1.5398348905502286,5,False,15,105.70009228045002,Unemployed,False
237,19,Other,Divorced,93.12268036041161,888.4964308180588,Media and Cultural Studies,2,Block,Part-time,False,True,Paid,1.6091787123052748,4,False,20,268.314452150902,Unemployed,False
238,21,F,Married,82.59652897903435,838.3284239642202,XiChangana,3,Distance,Part-time,True,False,Unpaid,3.1331603697554655,8,False,27,478.9910268045498,Student,True
239,24,F,Single,93.73721995350058,849.3500992154409,Marketing Management,2,Block,Part-time,True,True,Exempt,3.8511392319229287,6,False,32,294.26284069668185,Unemployed,False
240,20,M,Divorced,81.86060972920055,828.3304762424931,Media and Cultural Studies,2,Block,Full-time,True,False,Paid,0.5066234913887757,1,True,5,5.523572606388805,Student,False
241,23,M,Single,80.58728318204784,878.6769503357127,Religious Studies & Philosophy,2,Block,Full-time,True,True,Unpaid,1.6825209475152776,6,True,40,29.855452438195318,Employed,True
242,18,Other,Single,96.45916892442972,839.7448156899092,Local Governance Studies,3,Distance,Full-time,True,False,Paid,1.9237664323372141,2,False,14,496.4317168017762,Employed,False
243,21,F,Married,84.19505895367362,851.3611046544324,Politics and Public Administration,4,Distance,Part-time,True,False,Exempt,1.5052472678199904,0,False,43,35.973179619720185,Student,False
244,18,F,Divorced,87.58054252438195,825.3357170059661,Economics and Finance,2,Block,Part-time,True,True,Paid,1.4527564948649,7,True,2,23.02258002244928,Unemployed,True
245,23,F,Single,99.46914779952345,898.7659592341251,Statistics and Operations Research,3,Distance,Full-time,False,True,Exempt,0.20907467024638615,2,True,42,176.5121346793277,Student,False
246,18,Other,Single,86.73681003722207,829.1495740923723,Geography and Environmental Science,1,Distance,Full-time,False,False,Paid,2.742154482250493,7,True,46,484.65860163466834,Unemployed,True
247,19,Other,Divorced,85.9297956256663,877.0742530905552,Sociology,3,Distance,Part-time,True,False,Exempt,1.7448576684801815,6,True,34,159.33757686643284,Unemployed,False
248,21,M,Single,98.36415999245551,842.7495650356759,Information Systems,1,Distance,Part-time,False,False,Unpaid,0.779175210575707,1,False,13,204.94206543763534,Student,True
249,21,M,Single,82.21496890637916,820.621740508414,Office Management,3,Distance,Full-time,True,True,Exempt,3.2641340092082736,0,True,1,317.03853060428276,Student,True
250,23,M,Divorced,95.19164820229264,879.9718763964861,Statistics and Operations Research,4,Distance,Part-time,True,True,Unpaid,3.2102429926065117,6,True,28,12.05591966319891,Unemployed,False
251,24,F,Divorced,99.76131133305549,833.3606789029043,Human Resources Management,2,Block,Part-time,True,False,Exempt,1.9455665123555752,0,True,3,448.88178875959403,Student,True
252,19,F,Divorced,98.02592021549297,886.5193347397811,"Archaeology, Museums and Heritage Studies",4,Distance,Part-time,True,True,Unpaid,1.1938026445910421,5,False,25,259.72150877721606,Unemployed,True
253,20,M,Divorced,93.03335837412851,891.5257184917823,Statistics and Operations Research,3,Distance,Part-time,False,False,Paid,2.5523709031858095,9,False,11,233.40545300202896,Student,True
254,18,F,Married,86.28121589985464,885.9823835391276,Transport and Logistics,2,Block,Part-time,False,True,Exempt,1.1526085431096122,9,True,1,430.3633311033152,Employed,False
255,22,M,Divorced,85.08643962356633,803.5007914806806,Musicology and Ethnochoreology,1,Block,Part-time,False,True,Paid,0.9440317212948481,7,True,16,476.5382946790106,Unemployed,True
256,18,Other,Married,96.38510209742923,878.7373345005105,XiChangana,3,Block,Part-time,False,True,Unpaid,2.9220586161053066,6,False,34,211.7126158234174,Employed,False
257,18,M,Married,97.5964382790339,841.1339466499144,Urban Planning and Development,2,Block,Full-time,True,True,Exempt,0.1613009588838028,3,False,9,86.22053964661535,Student,False
258,20,Other,Married,90.50869825091385,887.3722920182225,Risk Management and Insurance,1,Distance,Full-time,False,True,Exempt,0.37907388413837584,0,True,47,407.85463500103646,Employed,True
259,18,F,Single,84.88679881572932,863.7954262684739,Economics and Finance,1,Distance,Part-time,True,False,Paid,0.027152696094359108,0,False,21,201.6302106112436,Student,False
260,19,M,Married,82.25886416822347,883.3643134143958,Information Systems,4,Distance,Part-time,True,False,Exempt,0.6117727459017046,3,True,40,467.7727697558831,Unemployed,True
261,19,F,Married,81.74358935663662,849.9431769866835,Finance,3,Distance,Part-time,False,True,Exempt,0.27596003484183784,4,False,42,474.9494919154915,Student,True
262,21,Other,Single,94.3815489470771,853.5025504598933,Religious Studies & Philosophy,1,Block,Full-time,True,False,Paid,3.9832094711196744,6,True,20,57.414515860684745,Student,False
263,23,Other,Single,88.4023745569545,814.4387632133668,"Archaeology, Museums and Heritage Studies",2,Distance,Full-time,False,False,Exempt,1.1552398798163583,3,True,14,478.2769836664256,Unemployed,True
264,24,Other,Single,98.1071974855574,878.3987358689355,Urban Planning and Development,1,Distance,Part-time,False,True,Paid,0.5970720506769891,9,False,34,184.13516272256047,Student,False
265,22,F,Divorced,94.79342601453527,841.9389611666971,Business Management,1,Block,Full-time,False,False,Paid,0.9639850319836718,0,True,47,323.12625882859527,Unemployed,True
266,18,F,Single,83.82520835829173,850.0080118271583,Information Systems,4,Distance,Part-time,False,True,Paid,3.7445022861605386,9,False,20,17.375040867023017,Student,False
267,18,F,Single,92.27554837631398,878.5097714095707,"Archaeology, Museums and Heritage Studies",4,Distance,Part-time,False,False,Paid,2.0806408920975827,6,False,20,444.44213704191634,Unemployed,True
268,20,F,Married,88.71010908796319,859.8845400079439,Politics and Public Administration,2,Distance,Part-time,True,False,Paid,1.4592723852314275,1,False,20,320.79866467243244,Employed,True
269,23,Other,Single,91.54499461537226,820.1098727442668,XiChangana,4,Distance,Part-time,False,False,Unpaid,3.4935658316368774,1,True,43,321.77723347820955,Student,True
270,19,Other,Divorced,94.76138246677034,859.0232659150893,Fiscal Studies,1,Block,Part-time,False,False,Unpaid,1.5799610821961299,7,True,31,451.0880799887419,Student,True
271,22,M,Single,96.12391762007582,840.7632857979656,Development Studies,1,Block,Part-time,True,False,Paid,1.3400342798307832,9,True,4,254.1735874536716,Student,False
272,21,M,Divorced,96.8747465281345,846.9525542043863,Sociology,4,Block,Part-time,False,False,Unpaid,0.8291300901989422,9,False,38,205.25832018127528,Unemployed,True
273,19,F,Single,85.07949749144049,802.8311274402668,Sociology,1,Block,Full-time,False,False,Unpaid,1.511187295637646,9,True,8,433.0643761461581,Student,True
274,23,Other,Single,80.62231199834716,821.0029349516282,Fiscal Studies,1,Block,Part-time,True,True,Exempt,1.266737424067704,4,True,17,371.21025593569914,Unemployed,True
275,24,Other,Single,94.78589470329547,828.1038081381029,"Archaeology, Museums and Heritage Studies",2,Distance,Full-time,True,True,Paid,2.709215837192564,9,True,20,474.48783248245053,Student,False
276,21,Other,Single,82.1268745251155,871.2960007858806,Accounting,4,Distance,Part-time,False,True,Unpaid,1.1583308186829084,1,True,7,470.0609466552663,Employed,True
277,24,M,Divorced,86.29839177225935,801.1492473298115,Sociology,1,Block,Part-time,True,True,Exempt,2.3087989856902458,4,False,43,191.16308228012014,Student,False
278,20,M,Divorced,80.07634268248694,840.8777261229131,Internal Auditing,4,Block,Full-time,False,False,Exempt,0.2635686601278908,7,True,33,223.49314507070895,Employed,True
279,20,Other,Married,93.6333896480324,892.4026870425732,Local Governance Studies,2,Block,Full-time,True,False,Paid,0.7651566267860574,5,False,9,127.99247689538923,Unemployed,False
280,18,Other,Divorced,83.34264022942442,811.1880616549124,"Peace, Conflict and Governance",4,Distance,Part-time,False,False,Paid,1.629621086445395,2,False,40,330.3239445692838,Employed,True
281,24,Other,Single,93.10564819383316,851.6424388218611,Sociology,1,Block,Full-time,False,True,Exempt,3.7477970156347817,7,False,23,182.27098504444328,Student,False
282,23,M,Married,99.83485234335677,878.6522382390847,Economics and Finance,4,Distance,Part-time,False,True,Paid,1.5090079428627816,8,False,39,393.05032330383557,Student,True
283,22,Other,Married,81.45341743220033,894.2531307520117,Business Management,1,Distance,Part-time,True,True,Paid,2.6562964847993364,4,True,23,60.77538036545527,Unemployed,True
284,21,Other,Married,81.54156023902921,874.6776639533718,Computer Sciences,1,Distance,Full-time,False,False,Exempt,1.0203488896855926,1,True,31,58.20142558287294,Student,True
285,19,F,Single,86.8076018533335,872.0565548644406,Hospitality Tourism and Culture,1,Distance,Full-time,True,True,Exempt,0.5081343038929269,1,True,32,102.22769070969845,Student,True
286,23,F,Divorced,97.32773028502685,882.6488090195762,Local Governance Studies,2,Block,Full-time,False,False,Paid,0.2341464003202005,6,False,37,42.14609421870674,Unemployed,True
287,23,M,Single,84.31059737582663,844.6201220977543,Accounting,4,Distance,Full-time,False,True,Unpaid,1.2216539941710054,0,True,43,310.0158038391174,Unemployed,True
288,20,Other,Married,87.20755639860695,880.5844532617833,"Livestock, Wildlife and Fisheries",2,Distance,Part-time,False,False,Paid,0.6306441071876319,9,False,48,73.67638300836931,Employed,True
289,24,Other,Single,81.37010813253958,800.7964404745451,Soil and Plant Sciences,4,Block,Full-time,False,True,Unpaid,0.6960417920644968,1,True,33,79.98145873382711,Unemployed,True
290,18,F,Single,95.26310582517779,892.4561055376805,Finance,2,Distance,Full-time,False,False,Exempt,3.0430372335478,9,True,10,7.114111864582995,Student,True
291,18,M,Divorced,88.16612685518902,844.3306509517175,"Archaeology, Museums and Heritage Studies",3,Distance,Full-time,True,True,Unpaid,0.06335228377949687,3,True,30,391.0450073118049,Unemployed,False
292,21,F,Divorced,95.18497466121686,855.3380187865748,Human Resources Management,1,Distance,Full-time,True,True,Exempt,2.2312405029417377,0,False,17,406.1480277117405,Student,True
293,20,F,Married,98.0721568869359,825.4882248914882,"Archaeology, Museums and Heritage Studies",1,Block,Full-time,True,False,Paid,1.5178455223738592,3,True,22,81.01120818221985,Employed,True
294,23,F,Single,84.65526294202577,874.2530832840422,Development Studies,2,Distance,Part-time,False,False,Paid,2.026199999634189,9,False,21,369.76221713361224,Unemployed,True
295,22,F,Single,96.14792060679903,807.6635806475249,XiChangana,3,Distance,Part-time,False,True,Exempt,2.2513209488584116,4,False,42,216.7725615786798,Student,False
296,20,Other,Divorced,81.18187780156507,887.2635802546836,Accounting,1,Block,Full-time,True,False,Exempt,1.2534707778291128,8,False,17,119.79744148269566,Unemployed,False
297,21,Other,Single,97.97694776360495,882.8116829006343,Banking and Finance,4,Block,Full-time,False,True,Exempt,1.1804354407371411,0,True,39,310.69230403691444,Unemployed,True
298,21,F,Single,93.01537095117494,821.6060116244767,Hospitality Tourism and Culture,2,Distance,Part-time,False,False,Paid,2.933607397339623,4,True,46,89.2420371735424,Unemployed,True
299,20,M,Single,97.48453448276703,880.9324398285262,"Archaeology, Museums and Heritage Studies",1,Distance,Full-time,False,True,Paid,3.4851079524846287,1,False,40,378.4418038265177,Unemployed,False
300,21,M,Divorced,80.00376799113164,878.6357733061482,English & Applied Communication,1,Block,Part-time,True,False,Unpaid,0.7703265298341115,8,False,46,23.807613785275848,Employed,True
301,20,M,Married,83.38162140711985,863.2216597753949,Local Governance Studies,2,Distance,Part-time,True,True,Exempt,0.3904750421405958,5,False,38,479.5654664639572,Student,False
302,19,M,Married,87.79518774852984,837.3520176899688,Musicology and Ethnochoreology,2,Block,Full-time,True,True,Unpaid,3.5911832255681038,1,False,19,35.937626854312235,Unemployed,False
303,20,F,Single,87.59005806749437,827.1498754181868,Banking and Finance,4,Distance,Part-time,True,True,Paid,1.3995818545895946,2,False,12,289.72420962434484,Student,False
304,24,Other,Married,84.53460765847021,823.178359028935,Politics and Public Administration,4,Block,Full-time,True,False,Unpaid,2.2052695626512566,7,True,44,451.0971450611893,Employed,True
305,20,M,Divorced,87.632238797344,831.8608962763607,"Livestock, Wildlife and Fisheries",1,Distance,Full-time,False,True,Unpaid,1.4381725780800139,0,True,0,5.952234423925173,Student,True
306,21,F,Divorced,82.5769742400051,890.355844343253,Office Management,1,Block,Part-time,False,False,Paid,0.5032093453842053,2,True,3,249.25723049452853,Student,True
307,24,M,Married,88.25522258532052,807.7640775988781,Hospitality Tourism and Culture,2,Block,Part-time,False,False,Paid,2.357326579790912,9,False,23,175.00348215533995,Employed,True
308,21,M,Married,96.04708658318529,882.8871276252959,"Archaeology, Museums and Heritage Studies",1,Block,Full-time,False,False,Exempt,2.1005634070785186,0,False,35,290.1660951289545,Unemployed,False
309,18,F,Single,89.58140126206702,834.8890075041824,Musicology and Ethnochoreology,1,Block,Part-time,True,True,Unpaid,0.8119742367647889,7,True,35,112.72869336882934,Student,False
310,18,Other,Married,80.3600017789043,852.1599396011359,"Peace, Conflict and Governance",2,Block,Full-time,True,False,Paid,1.8074761786091114,0,True,44,32.44960861586238,Student,True
311,24,Other,Single,88.42888083158495,879.4485633648491,Human Resources Management,1,Distance,Part-time,False,False,Paid,3.1877900160625834,4,False,1,312.96651842435347,Unemployed,True
312,19,F,Single,80.54350032181688,888.4376547022971,Psychology,1,Distance,Part-time,True,False,Unpaid,2.3617044124315654,3,False,27,208.42461974670124,Unemployed,False
313,18,Other,Divorced,99.32486821413596,834.4781420072648,Banking and Finance,3,Block,Full-time,False,True,Paid,0.3876693082679794,6,False,25,311.24276935311485,Student,False
314,20,F,Divorced,82.54907918845738,846.184348127511,Risk Management and Insurance,4,Distance,Full-time,False,False,Exempt,2.1920859889165403,4,True,22,105.26957341892145,Employed,True
315,21,F,Divorced,94.15376652661237,841.4516064816793,Economics,2,Distance,Full-time,False,False,Exempt,2.8109531971583475,7,False,14,169.37063147674093,Unemployed,False
316,18,F,Divorced,99.45552645784171,801.325103350391,Hospitality Tourism and Culture,3,Distance,Part-time,False,False,Unpaid,3.1708136231230055,0,False,35,280.8406946823052,Unemployed,True
317,18,Other,Married,96.52078103333145,829.5942888858657,Local Governance Studies,4,Distance,Full-time,True,False,Exempt,2.516470314537067,4,False,26,296.55638916236364,Employed,False
318,19,F,Divorced,93.98630750252407,845.9189233732562,TshiVenda,4,Distance,Full-time,False,True,Paid,0.610632658163135,3,True,5,186.1574038871326,Student,True
319,24,M,Married,96.78921819001533,841.109360888044,Economics and Finance,4,Distance,Part-time,True,True,Paid,2.8406930663606427,2,False,34,140.02660280827823,Unemployed,False
320,24,Other,Divorced,99.63597386521255,872.192922751568,Psychology,3,Block,Part-time,False,False,Paid,2.7093673843260655,4,True,38,136.85031474429792,Student,True
321,23,Other,Married,92.4268899450706,838.4803617221103,"Livestock, Wildlife and Fisheries",3,Distance,Full-time,False,False,Paid,0.09770753176253288,9,False,37,87.34967571044922,Student,True
322,19,Other,Single,91.18369613658653,848.937644897067,Media and Cultural Studies,4,Distance,Full-time,False,False,Unpaid,1.6469906703609727,2,False,34,162.70248116479357,Student,False
323,20,Other,Married,92.56476220926562,842.9608592132363,Transport and Logistics,1,Distance,Full-time,False,False,Exempt,1.3318009878494932,7,True,35,99.72016850660998,Employed,True
324,24,M,Married,90.6535177352311,874.0626148894371,Development Studies,1,Block,Full-time,True,True,Exempt,2.6776482570145737,2,False,9,316.9077031149724,Student,False
325,21,Other,Divorced,92.70178211819437,886.2972398986963,Internal Auditing,3,Distance,Part-time,False,True,Paid,0.8645432492436829,0,True,29,284.5334991210448,Student,True
326,19,Other,Married,88.99684415945119,853.1889079007515,Human Resources Management,3,Distance,Part-time,True,True,Unpaid,2.363487691897034,8,False,40,191.29441183546004,Unemployed,False
327,18,F,Single,84.36886365766614,878.9432194195191,Fiscal Studies,3,Distance,Full-time,False,True,Paid,3.6528238472566894,8,True,37,162.91500996869723,Unemployed,False
328,21,Other,Single,82.40494453023351,829.678668201985,Statistics and Operations Research,4,Block,Full-time,False,False,Paid,3.191209488834431,5,False,28,118.80710009732127,Employed,True
329,21,M,Divorced,81.3668187106452,854.1369610157269,"Livestock, Wildlife and Fisheries",1,Distance,Full-time,False,False,Unpaid,3.6858309448661215,9,True,42,267.7291544796706,Employed,True
